description,price,rating,review_count,url
"HP Pavilion Gaming 9th Gen Intel Core i5 Processor 15.6"" (39.62cms) FHD Gaming Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk0263TX",,,,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk0263TX/dp/B08CYZM4Y1/ref=sr_1_140?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-140
"HP Pavilion Gaming 15.6"" (39.62cms) FHD Gaming Laptop (Ryzen 5-3550H/8GB/1TB HDD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-ec0101AX",,,,https://www.amazon.in/HP-Pavilion-15-6-inch-5-3550H-15-ec0101AX/dp/B08CJ1513V/ref=sr_1_143?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-143
"HP Pavilion 15.6"" FHD IPS Premium Gaming Laptop, AMD 2nd Gen Quad-Core Ryzen 5 3550H, 8GB RAM, 256GB SSD, NVIDIA GeForce GTX 1050 3GB GDDR5, Backlit Keyboard, Windows 10",,,,https://www.amazon.in/HP-Pavilion-Premium-Quad-Core-Keyboard/dp/B0814QQW56/ref=sr_1_144?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-144
HP 2020 15.6-inch HD Touchscreen Intel Core i7-1065G7 8GB DDR4 RAM 512GB SSD HDMI 802.11b/g/n/ac Windows 10 Laptop (Silver),,,,https://www.amazon.in/HP-15-6-inch-Touchscreen-i7-1065G7-802-11b/dp/B082342SB7/ref=sr_1_145?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-145
"HP Envy 13.3-inch Touchscreen FHD Laptop (10th Gen i7-10510U/16GB/512GB SSD/Windows 10/MS Office/2 GB Graphics/Natural Silver/1.3 Kg), 13-ba0010TX",,,,https://www.amazon.in/HP-13-3-inch-Touchscreen-i7-10510U-13-ba0010TX/dp/B08D5CHV4N/ref=sr_1_146?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-146
"(Renewed) HP ProBook 430 G3 Laptop (Core i5 6th Gen/4GB/500GB/WEBCAM/13.3""/DOS)",,,,https://www.amazon.in/Renewed-HP-ProBook-430-Laptop/dp/B08B3Y3FL7/ref=sr_1_147?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-147
"(Renewed) HP 15s-du00096tu 15.6-inch Laptop (8th Gen i5-8265U/8GB/1TB HDD + 256GB SSD/Windows 10 Home/Microsoft Office 2019/2.04 kg), Natural Silver",,,,https://www.amazon.in/HP-15s-du00096tu-15-6-inch-i5-8265U-Microsoft/dp/B089S3B6FC/ref=sr_1_149?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-149
(Renewed) HP ProBook 440 G3 Laptop (CORE I3 6TH/4GB/500GB/WEBCAM/14''/WIN 10 PRO),,,,https://www.amazon.in/Renewed-HP-ProBook-440-G3/dp/B08XWG6NVV/ref=sr_1_150?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-150
HP 15-Inch HD Laptop(Touchscreen),,,,https://www.amazon.in/HP-Touchscreen-i3-1005G1-Solid-State-15-dy1010nr/dp/B07VWXW5TY/ref=sr_1_151?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-151
"(Renewed) HP Pavilion 13-an0046tu 2018 13.3-inch Laptop (Core i5-8265U/8GB/256GB/Windows 10 Home/Integrated Graphics), Mineral Silver",,,,https://www.amazon.in/HP-Pavilion-13-an0046tu-13-3-inch-Integrated/dp/B08HQYXCLD/ref=sr_1_152?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-152
"HP 250G7/10th Gen Core i3-1005G1/4/1TB/W10 HOME/15.6""/DVD-Writer/HP Services Offers 1-Year Limited Warranty",,,,https://www.amazon.in/HP-i3-1005G1-DVD-Writer-Services-Warranty/dp/B08G54M2H8/ref=sr_1_153?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-153
HP 2019 Newest 17.3 Inch Flagship Laptop Computer,,,,https://www.amazon.in/HP-Flagship-Computer-I5-8265U-Bluetooth/dp/B07TF8LVDC/ref=sr_1_154?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-154
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/16GB RAM/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard), Silver",,,,https://www.amazon.in/HP-EliteBook-840-14-5-inch-Integrated/dp/B091N6NNY6/ref=sr_1_156?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-156
"(Renewed) HP Pavilion 13-U133TU x360 13.3-inch Laptop (7th Gen Core i5-7200U/8GB/1TB/Windows 10 Home/Integrated Graphics), Natural Silver",,,,https://www.amazon.in/HP-Pavilion-13-U133TU-13-3-inch-Integrated/dp/B08D3VYN8Z/ref=sr_1_157?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-157
"(Renewed) HP Probook 6570b-i5-8 GB-1 TB 15.6-inch Laptop (3rd Gen Core i5/8GB/1TB/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-8-GB-1-TB-Integrated/dp/B07PQFL4WZ/ref=sr_1_158?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-158
"HP Spectre x360 15-eb0033TX 15-inch Laptop (10th Gen i7-10750H/16GB/1TB SSD/Windows 10 Pro/4 GB Graphics), Night Fall Black",,,,https://www.amazon.in/HP-Spectre-15-eb0033TX-i7-10750H-Graphics/dp/B08D5DWG6Z/ref=sr_1_159?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-159
"(Renewed) HP ProBook 430 G3 Laptop (CORE I5 6TH GEN/4GB/500GB/WEBCAM/13.3""/Windows 10 Pro)",,,,https://www.amazon.in/Renewed-HP-ProBook-430-Windows/dp/B08ZJFQNV5/ref=sr_1_160?dchild=1&keywords=HP+Laptops&qid=1620033817&sr=8-160
"HP Pavilion 14-CE1073TX 14-inch Laptop (8th Gen Core i5-8265U/8GB/512GB SSD/Windows 10, Home/2GB NVIDIA GeForce MX150 Graphics), Mineral Silver",,,,https://www.amazon.in/HP-Pavilion-14-CE1073TX-i5-8265U-Graphics/dp/B07TC65VBS/ref=sr_1_161?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-161
HP Chromebookx360 Intel Celeron N4020Processor 12-inch Touchscreen Laptop(Celeron N4020/4GB/64GB SSD/Chrome OS/Integrated Graphics/Natural Silver)Microsoft 365 Personal-One Year Subscription Included,,,,https://www.amazon.in/Chromebookx360-N4020Processor-Touchscreen-Personal-One-Subscription/dp/B08WQFTM4V/ref=sr_1_162?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-162
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/2000 GB HDD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YNZNFQ/ref=sr_1_163?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-163
"(Renewed) HP 15s du0120tu 15.6-inch Laptop (8th Gen i3-8145U/4GB/1TB HDD/Windows 10 Home/Microsoft Office 2019/Integrated Graphics), Natural Silver",,,,https://www.amazon.in/HP-du0120tu-15-6-inch-Microsoft-Integrated/dp/B089FJF3TF/ref=sr_1_164?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-164
"HP Envy 17t Touch Screen 17.3"" Full HD Laptop",,,,https://www.amazon.in/HP-17t-Touch-Screen-Laptop/dp/B077VYJCD8/ref=sr_1_165?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-165
(Renewed) HP EliteBook 820 G3 Laptop (Core i5 6th Gen/8GB/500GB/WEBCAM/12.5''/DOS),,,,https://www.amazon.in/Renewed-HP-EliteBook-820-Laptop/dp/B08DYGD49F/ref=sr_1_166?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-166
"(Renewed) HP Pavilion 14 14-ce3022TX 2019 14-inch Laptop (10th Gen Core i5-1035G1/8GB/1TB HDD + 256GB SSD/Windows 10, Home/2GB Graphics), Mineral Silver",,,,https://www.amazon.in/HP-Pavilion-14-ce3022TX-i5-1035G1-Graphics/dp/B08F41QPFQ/ref=sr_1_167?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-167
"HP 2019 17.3"" HD+ Flagship Home and Business Laptop, Intel Quad Core i5-8265U Processor Upto 3.9GHz, 16GB RAM, 512GB SSD, DVD-RW, WiFi, HDMI, GbE LAN, Bluetooth, Windows 10, Black",,,,https://www.amazon.in/HP-Flagship-Business-Processor-Bluetooth/dp/B07R188RY1/ref=sr_1_168?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-168
"(Renewed) HP ProBook 430 G3 Laptop (CORE I5 6TH GEN/4GB/256GB SSD/WEBCAM/13.3""/Windows 10 Pro)",,,,https://www.amazon.in/Renewed-HP-ProBook-430-Windows/dp/B08ZJHDP4Z/ref=sr_1_169?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-169
"HP 15-inch HD Laptop, AMD Ryzen 7 3700U Processor, 8 GB RAM, 256 GB SSD, Windows 10 Home (15-ef0022nr, Natural Silver)",,,,https://www.amazon.in/HP-Windows-15-ef0022nr-Natural-173N3UA/dp/B0876H4VHJ/ref=sr_1_170?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-170
"HP 15 AMD Ryzen 7 15.6"" (39.62cms) FHD Laptop (Ryzen 7-3700U/8GB/512GB SSD/Windows 10 Home/MS Office/Vega 10 Graphics/Natural Silver/1.77 kg), 15s eq0132AU",,,,https://www.amazon.in/HP-15-6-inch-Graphics-15s-eq0132AU/dp/B08978XKP8/ref=sr_1_172?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-172
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1-inch FHD Gaming Laptop (8GB/1TB HDD/Windows 10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 16-a0021TX",,,,https://www.amazon.in/HP-Pavilion-Processor-16-1-inch-16-a0021TX/dp/B08CGF74WT/ref=sr_1_173?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-173
"(Renewed) HP Probook 6570b-i5-8 GB-240 GB 15.6-inch Laptop (3rd Gen Core i5/8GB/240GB SSD/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-8-GB-240-GB-Integrated/dp/B07PRL2J9Y/ref=sr_1_174?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-174
"(Renewed) HP EliteBook 840 G2 14-Inch Laptop (5th Gen Core i5/8GB/256 GB SSD/Windows 10/MS office 2019/Integrated Graphics), Black",,,,https://www.amazon.in/HP-EliteBook-840-G2-Integrated/dp/B08599TFXR/ref=sr_1_176?dchild=1&keywords=HP+Laptops&qid=1620033821&sr=8-176
"(Renewed) HP EliteBook 840 G2 14-Inch Laptop (5th Gen Core i5/8GB/256 GB SSD/Windows 10/MS office 2019/Integrated Graphics), Black",,,,https://www.amazon.in/HP-EliteBook-840-G2-Integrated/dp/B08599TFXR/ref=sr_1_177?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-177
HP Premium 15.6-inch HD WLED-Backlit Display Laptop PC,,,,https://www.amazon.in/HP-15-6-inch-WLED-Backlit-Laptop-Silver/dp/B07TYRKXD2/ref=sr_1_178?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-178
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/4GB RAM (Upgradable to 32)/320GB HDD/Windows10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard),Silver",,,,https://www.amazon.in/HP-EliteBook-840-Upgradable-Integrated/dp/B091N6T28P/ref=sr_1_179?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-179
"HP EliteBook 1040 G4 14-inch Laptop (7th Gen Intel Core i7 7820HQ/16GB/1000GB SSD/Windows 10 Pro 64 bit/Integrated Graphics), Silver",,,,https://www.amazon.in/HP-1040-G4-Notebook-PC/dp/B07BRDMRKX/ref=sr_1_181?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-181
"HP Pavilion Gaming 9th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/1TB HDD/M.2 Slot/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dk0264TX",,,,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk0264TX/dp/B08CHWP814/ref=sr_1_182?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-182
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/320 GB HDD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YM6HQT/ref=sr_1_183?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-183
"HP OMEN X-ap046TX 17"" (43.18 cms) FHD Gaming Laptop (Intel Core i7-7820HK/32GB/1TB HDD + 1TB SSD/GTX 1080 8 GB GDDR5X Graphics/G-SYNC/VR Ready/Windows 10), Shadow Black",,,,https://www.amazon.in/HP-X-ap046TX-17-inch-i7-7820HK-Miracast/dp/B07BN27V7P/ref=sr_1_184?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-184
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/500 GB HDD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YNQ2QX/ref=sr_1_185?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-185
"HP ELITEBOOK X360 830 G6 2-in-1 13.3"" IPS Touchscreen FHD (1920x1080) Business Laptop",,,,https://www.amazon.in/HP-1040-G6-Touchscreen-Thunderbolt/dp/B082D1RBX3/ref=sr_1_186?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-186
HP 15-ec0043ax Pavilion Gaming 15.6 inch FHD Laptop (AMD Ryzen 5 3550H/8 GB/1 TB HDD + 256 GB SSD/4 GB Nvidia GTX1650 Graphics/Windows 10/MSO/FHD)(15.6 inch),,,,https://www.amazon.in/HP-15-ec0043ax-Pavilion-GTX1650-Graphics/dp/B08R93C56T/ref=sr_1_187?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-187
"HP 14 10th Gen Intel Core i7 Ultra Thin and Light FHD Laptop (i7-1065G7/8GB/512GB SSD/Win 10/MS Office 2019/Natural Silver/1.46 Kg), 14s-DR1010TU",,,,https://www.amazon.in/HP-Laptop-i7-1065G7-Natural-14s-DR1010TU/dp/B08H2V92WV/ref=sr_1_188?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-188
"HP 14s dr1009tu 14-inch FHD Laptop (10th Gen Core i5-1035G1/8GB/512GB SSD/Windows 10 Home/MS Office/1.46 kg), Natural Silver",,,,https://www.amazon.in/HP-dr1009tu-14-inch-i5-1035G1-Windows/dp/B08F786TH2/ref=sr_1_189?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-189
"HP 15 Laptop, 15.6"" HD Display, Intel Core I5-8265U, Intel UHD Graphics, 8GB, 256GB SSD, Natural Silver",,,,https://www.amazon.in/HP-Display-I5-8265U-Graphics-Natural/dp/B07T4LQ7L2/ref=sr_1_190?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-190
"HP Notebook PC 348 G7 14-inch Laptop (10th Gen Core i3-10110U/8GB/1TB HDD/DOS/Intel UHD 620 Graphics), Silver",,,,https://www.amazon.in/HP-Notebook-348-G7-i3-10110U/dp/B08826Q91S/ref=sr_1_191?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-191
"HP Omen 9th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dc1092TX",,,,https://www.amazon.in/HP-15-6-inch-Windows-Graphics-15-dc1092TX/dp/B07SXCT5XS/ref=sr_1_192?dchild=1&keywords=HP+Laptops&qid=1620033825&sr=8-192
"HP Omen 9th Gen Intel Core i5 Processor 15.6-inch FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/NVIDIA GTX 1650 4GB/Shadow Black), 15-dc1092TX",,,,https://www.amazon.in/HP-15-6-inch-Windows-Graphics-15-dc1092TX/dp/B07SXCT5XS/ref=sr_1_193?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-193
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/4GB RAM (Upgradable to 32)/320GB HDD/Windows10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard),Silver",,,,https://www.amazon.in/HP-EliteBook-840-Upgradable-Integrated/dp/B091N6T28P/ref=sr_1_194?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-194
"HP Elitebook 840 G6 14-inch Laptop (8th Gen Core i7-8565U/8GB/512GB SSD/Windows 10 Pro/2GB AMD Radeon RX 550 Graphics), Silver",,,,https://www.amazon.in/HP-Elitebook-840-G6-i7-8565U/dp/B08827W7F4/ref=sr_1_195?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-195
"HP Notebook PC 348 G7 14-inch Laptop (10th Gen Core i3-10110U/8GB/1TB HDD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",,,,https://www.amazon.in/HP-Notebook-348-G7-i3-10110U/dp/B08826RXGZ/ref=sr_1_198?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-198
(Renewed) HP EliteBook 850 G1 Laptop (CORE I5 4TH GEN/4GB/500GB/WEBCAM/15.6''/WIN 10 PRO),,,,https://www.amazon.in/Renewed-HP-EliteBook-850-G1/dp/B08XW9GLFQ/ref=sr_1_199?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-199
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/8GB RAM(Upgradable to 32)/512GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard), Silver",,,,https://www.amazon.in/HP-EliteBook-840-Upgradable-Integrated/dp/B091N5BVC3/ref=sr_1_200?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-200
"(Renewed) HP 840g3 Elitebook 14 Inch Screen Laptop (6th Gen Intel Core i5 - 6300U /4 GB/240 GB SSD/Windows 10 Pro), Black",,,,https://www.amazon.in/Renewed-HP-Elitebook-Screen-Laptop/dp/B081SZMRTX/ref=sr_1_201?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-201
"(Renewed) HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1-inch FHD Gaming Laptop (8GB/1TB HDD/Windows 10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 16-a0021TX",,,,https://www.amazon.in/HP-Pavilion-Processor-16-1-inch-16-a0021TX/dp/B08L9HJ73D/ref=sr_1_202?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-202
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/16GB RAM/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard), Silver",,,,https://www.amazon.in/HP-EliteBook-840-14-5-inch-Integrated/dp/B091N5QN1T/ref=sr_1_203?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-203
"(Renewed) HP 6570b Probook with Numeric Keypad 15.6 Inch Screen Laptop (3rd Gen Intel Core i5 - 3360m /4 GB/500 GB HDD/Windows 10 Pro), Copper",,,,https://www.amazon.in/Renewed-HP-6570b-Probook-Numeric/dp/B082Q1NF5K/ref=sr_1_204?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-204
HP Chromebook 14-inch Laptop,,,,https://www.amazon.in/HP-14-db0020nr-Chromebook-14-inch-Laptop/dp/B07M8QVNKG/ref=sr_1_205?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-205
"HP 2020 15.6"" Touchscreen Laptop Computer, Quad-Core AMD Ryzen 7 3700U up to 4.0GHz, 12GB DDR4 RAM, 256GB PCIe SSD, 802.11ac WiFi, Bluetooth 4.2, USB 3.1 Type-C, HDMI, Windows 10 Home (Silver)",,,,https://www.amazon.in/HP-Touchscreen-Computer-Quad-Core-Bluetooth/dp/B082HZBDXH/ref=sr_1_206?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-206
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/4GB (Upgradable to 32GB)/500GB HDD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics,Backlit Keyboard), Silver",,,,https://www.amazon.in/HP-EliteBook-840-Upgradable-Integrated/dp/B091N6H7KM/ref=sr_1_207?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-207
"HP Envy 15.6-inch FHD Laptop (10th Gen i5-10300H/16GB/512GB SSD/Windows 10/MS Office/4 GB Graphics/Natural Silver/2.14 Kg), 15-ep0011TX",,,,https://www.amazon.in/HP-15-6-inch-i5-10300H-Graphics-15-ep0011TX/dp/B08D5CBG8W/ref=sr_1_208?dchild=1&keywords=HP+Laptops&qid=1620033830&sr=8-208
"HP Envy 15.6-inch FHD Laptop (10th Gen i5-10300H/16GB/512GB SSD/Windows 10/MS Office/4 GB Graphics/Natural Silver/2.14 Kg), 15-ep0011TX",,,,https://www.amazon.in/HP-15-6-inch-i5-10300H-Graphics-15-ep0011TX/dp/B08D5CBG8W/ref=sr_1_209?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-209
"HP 2020 HP Pavilion x360 2-in-1 Laptop Computer/ 14"" Full HD Touchscreen/ 10th Gen Intel Core i5-10210U Up to 4.1GHz/ 8GB DDR4 Memory/ 256GB PCIe SSD + 16GB Optane/ AC WiFi/ HDMI/ Gold/ Windows 10",,,,https://www.amazon.in/HP-Pavilion-x360-Touchscreen-i5-10210U/dp/B081CRKQ9R/ref=sr_1_210?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-210
"HP Envy 10th Gen Intel Core i5 Processor 13.3"" (33.78 cms) FHD Touchscreen Convertible Laptop (8GB/512GB SSD/Windows 10 Home/MS Office/2 GB Graphics/Natural Silver/1.3Kg), 13-ba0011TX",,,,https://www.amazon.in/HP-13-ba0011TX-13-3-inch-i5-10210U-Graphics/dp/B08D5FGNM1/ref=sr_1_212?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-212
"HP OMEN X-ap045TX 17-inch FHD Gaming Laptop (Intel Core i7-7820HK/16GB/1TB HDD+512GB SSD/GTX 1070 8 GB GDDR5 Graphics/G-SYNC/VR Ready/Windows 10), Shadow Black",,,,https://www.amazon.in/HP-X-ap045TX-17-inch-i7-7820HK-Miracast/dp/B07BN4TRWD/ref=sr_1_213?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-213
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/1000 GB HDD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YQHZVG/ref=sr_1_214?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-214
"HP Probook 440 14"" Full HD FHD (1920x1080) Business Laptop",,,,https://www.amazon.in/HP-440-Business-Laptop-Fingerprint/dp/B07SKJN4LG/ref=sr_1_215?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-215
"HP Pavilion Gaming 9th Gen Intel Core i5 Processor 15.6 inch FHD Laptop (8GB/1TB HDD/ Win 10/GTX 1050 4GB/Backlit Keyboard/2.2kg), 15-dk0261TX (Shadow Black)",,,,https://www.amazon.in/HP-Pavilion-Processor-Keyboard-15-dk0261TX/dp/B0862VZ3WY/ref=sr_1_216?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-216
"HP New 2020 HP 14"" FHD IPS LED 1080p Laptop Intel Core i5-1035G4 4GB DDR4 128GB SSD Windows 10 with S Mode",,,,https://www.amazon.in/HP-1080p-Laptop-i5-1035G4-Windows/dp/B08192LMDH/ref=sr_1_217?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-217
"HP 14"" Full HD IPS 1080p Crisp Screen Light and Fast Laptop PC, Backlit Keyboard, 8th Gen Intel i3-8130U Dual-Core Processor 4GB RAM 128GB SSD 802.11ac Bluetooth 4.2 HDMI Windows 10 (Silver)",,,,https://www.amazon.in/HP-14-Dual-Core-Processor-Bluetooth/dp/B07Q13XR2H/ref=sr_1_218?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-218
"HP Pavilion x360 Core i3 10th Gen 14-inch HD Touchscreen 2-in-1 Alexa Enabled Laptop (4GB/256GB SSD/Windows 10/MS Office/Inking Pen/Natural Silver/1.59 kg), 14-dh1006TU",,,,https://www.amazon.in/HP-Pavilion-14-inch-Touchscreen-14-dh1006TU/dp/B07WFPSWVN/ref=sr_1_219?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-219
"2019 HP 17.3"" HD+ Touchscreen Laptop Computer",,,,https://www.amazon.in/HP-Touchscreen-Computer-Quad-Core-Bluetooth/dp/B07WCTR386/ref=sr_1_221?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-221
"(Renewed) HP Probook 6570b-i5-4 GB-240 GB 15.6-inch Laptop (3rd Gen Core i5/4GB/240GB SSD/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-4-GB-240-GB-Integrated/dp/B07PRJLQXT/ref=sr_1_222?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-222
"(Renewed) HP 15 DA0330tu 2018 15.6-inch Laptop (8th Gen i5-8250U/4GB/1TB/Windows 10 Home/Integrated Graphics), Natural Silver",,,,https://www.amazon.in/HP-DA0330tu-15-6-inch-i5-8250U-Integrated/dp/B07MQWBDVM/ref=sr_1_223?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-223
"HP New Spectre X360 13-aw0205tu 13.3-inch Laptop (10th Gen i7-1065G7/16GB/512GB SSD/Windows 10 Pro/Intel Iris Plus Graphics), Night Fall Black",,,,https://www.amazon.in/HP-13-aw0205tu-13-3-inch-i7-1065G7-Graphics/dp/B082DZC567/ref=sr_1_224?dchild=1&keywords=HP+Laptops&qid=1620033835&sr=8-224
"HP 240 G7 14-inch LED HD Laptop (10th Gen Core i5-1035G1/8GB/1TB HDD/DOS/NoDvD/1 Year Warranty), Black (1S5F3PA)",,,,https://www.amazon.in/HP-240-G7-i5-1035G1-1S5F3PA/dp/B08L9FLG4C/ref=sr_1_225?dchild=1&keywords=HP+Laptops&qid=1620033840&sr=8-225
HP 15-dk0269tx Pavilion Gaming Laptop 15.6 inch (9th Gen Intel Core i5-9300H/8GB/1TB HDD/4GB GTX 1650 Graphics/Windows 10/FHD) - Shadow Black,,,,https://www.amazon.in/HP-15-dk0269tx-Pavilion-i5-9300H-Graphics/dp/B08DXLZFPR/ref=sr_1_226?dchild=1&keywords=HP+Laptops&qid=1620033840&sr=8-226
"HP Pavilion 14-CE1073TX 14-inch Laptop (8th Gen Core i5-8265U/8GB/512GB SSD/Windows 10, Home/2GB NVIDIA GeForce MX150 Graphics), Mineral Silver",,,,https://www.amazon.in/HP-Pavilion-14-CE1073TX-i5-8265U-Graphics/dp/B07TC65VBS/ref=sr_1_227?dchild=1&keywords=HP+Laptops&qid=1620033840&sr=8-227
